1288,bones,6.092791798129278
7137,motes,6.092685260179198
4329,getas,6.091993780559729
9249,robes,6.091863026705417
6378,loans,6.088256828323317
9060,reins,6.0870652925704745
9164,rials,6.086716102667038
5060,hires,6.085306313098767
4943,heats,6.084373911014495
3106,dries,6.084163243817217
4805,haets,6.083545633849623
9457,sabre,6.083218378629788
10177,slane,6.083122508531373
4276,geans,6.082718405937009
6280,liers,6.080764637749797
6861,meris,6.080722934455922
9520,salue,6.080153591799805
7886,paces,6.079823351353463
1327,boras,6.079638123287196
8897,ranis,6.078971177322131
1461,bries,6.077546518765244
6424,lomes,6.077515155111249
1356,botes,6.075514491436939
3659,feals,6.074855297296212
6226,lenos,6.074810694543308
11118,tarns,6.074406871594548
11206,teils,6.073927712067418
8856,rains,6.073753806162222
12744,years,6.073134769887807
9416,runes,6.072943134825183
2620,daris,6.071787651257791
3328,elans,6.0706596616186985
1737,capes,6.070408981733501
9149,rheas,6.067821249272154
8233,piles,6.06653844301844
11682,trues,6.065216135622879
6265,liars,6.064033321551519
4498,goers,6.06335501510757
9241,roads,6.063306773866644
12027,vales,6.061954495746631
228,airns,6.061953006131684
11510,topes,6.061853513662106
5102,holes,6.058138885622971
11979,ureas,6.057262303593826
10396,solar,6.05530774808376
7980,paris,6.054597039059264
9479,saice,6.054536760754098
9204,rimes,6.052678056014233
7352,naris,6.051452977688271
4158,gades,6.051349334986976
9800,serai,6.050994612686915
11258,terns,6.050454766565674
4555,goras,6.050387694779856
9539,saned,6.048832879031448
6447,lopes,6.04762097269328
8380,poets,6.04696436534242
6166,leaks,6.04648481210271
6609,maces,6.045990386791852
9271,rokes,6.045484369275872
7515,noels,6.045303539201718
3665,feats,6.044183513599864
10441,soral,6.043473370644978
10448,sored,6.043384542924406
3808,fires,6.043317151823192
5002,heros,6.043245558712394
2915,doats,6.042981816750582
7296,nabes,6.042022261076332
12372,weals,6.040622963057189
2511,cures,6.040029963372511
8697,pures,6.039803966455226
2296,corse,6.038669105214969
7905,pages,6.036487854963428
1229,boars,6.035845695858336
8959,razes,6.035797912551769
11725,tules,6.035332975800183
5081,hoers,6.035086782957923
9217,ripes,6.034523516623883
7916,paise,6.034002019418926
6933,miles,6.0323488577676105
6102,larns,6.032121505764067
2736,delos,6.031686981077824
9676,scrae,6.031041156051958
10306,snare,6.030934738872183
8204,piers,6.030390224466032
11180,teaks,6.029974273007527
9449,saber,6.029926593220615
9529,samel,6.029370553102703
12722,yates,6.029354846890431
9454,sable,6.028592373309883
7404,nemas,6.02817939942238
1759,caret,6.027446495707538
2141,coals,6.026445987408746
3721,fetas,6.026364593890333
4197,games,6.026315560049746
9178,rides,6.025462567552106
9261,rohes,6.02539189718667
4801,hades,6.025329721853935
9472,sager,6.024932094424555
4065,froes,6.024098004715135
853,baser,6.023762093543562
8521,prase,6.023643067723905
12039,vanes,6.023574815801644
9574,sated,6.023161156317126
11405,tinas,6.023081076446712
9172,rices,6.022023457187796
2148,coats,6.021963751461152
10414,sonar,6.021916319160006
9317,roset,6.020916129728948
5126,hones,6.0209084343023305
11046,tains,6.020735080212202
2855,dines,6.019476150718632
6736,maser,6.0194283329253455
1078,biles,6.018703663011647
11114,tared,6.017794214954084
7914,pairs,6.017644937305269
11456,toges,6.016348086589918
6225,lenis,6.016296101932385
1677,cages,6.0159714423353705
2188,colas,6.015672451547817
6795,meads,6.015605166122662
231,aisle,6.013344175114978
11362,tians,6.012907418908334
8949,raxes,6.01229972102866
8245,pines,6.011799758854747
11067,taler,6.011094334939711
10670,stare,6.01095867981117
5157,horas,6.0108600753947306
8900,rants,6.010544319610131
2890,dites,6.010229421233478
1250,boets,6.009792495416353
8007,paste,6.009044257437986
5785,ketas,6.008052338774734
5780,keros,6.0069335344600505
7233,mures,6.005358809932104
8119,peons,6.00461384940713
6138,laves,6.004346677308532
9110,resat,6.003858521723956
82,acnes,6.003631526785397
6645,maise,6.002492637256929
10027,siler,6.002145139989429
1787,caste,6.002090427803325
8335,plies,6.001777455477731
2964,donas,6.00094773810314
6626,mages,6.000607100017373
11438,toads,5.9998459386769
7492,nites,5.999747064180076
6404,loges,5.998946078057668
904,beads,5.998167067496275
9242,roams,5.997405087005312
4852,hames,5.997388228727223
11208,teins,5.997366048421377
8912,rased,5.997296417661928
9502,salep,5.997280507894336
3212,dures,5.99722332934054
7013,moats,5.997170159199758
7124,morse,5.996912485043132
3623,farse,5.9963851557926855
2017,cines,5.996261464624519
531,arils,5.996143073359703
973,bemas,5.99580161099943
567,artis,5.99555926956624
12549,wires,5.9950730192063375
12425,wetas,5.995037464440045
9247,roate,5.99481417528076
9823,setal,5.994627281255663
11462,toise,5.994279076223113
454,apers,5.994207570418667
6385,lobes,5.993913460692725
8979,reast,5.993742776023919
7379,neaps,5.993467121128543
361,amies,5.993053867069458
8864,rajes,5.992668276254899
9103,repos,5.992111813827936
4217,gapes,5.991732041062938
9016,redos,5.991722828850365
11376,tides,5.99083425433963
2085,clies,5.9894775635693005
9799,serac,5.989472329927259
3501,euros,5.988918023547982
12374,weans,5.988722063086605
5946,koras,5.988581734904997
11595,trans,5.988197542630157
1057,biers,5.988011718035797
10060,siren,5.987495949312014
7513,nodes,5.987346534828936
3864,fleas,5.987190395116667
11739,tunes,5.986719088525032
9094,rents,5.98654387944478
7053,molas,5.984760923274237
6604,mabes,5.984237579801635
6356,litas,5.983911667392407
2032,cites,5.983646555700801
1849,certs,5.982562711750815
8851,raids,5.982404003550315
6644,mairs,5.981441242117478
6374,loads,5.981431142445566
5655,kades,5.9813897625392665
9530,samen,5.980568245802888
1688,cakes,5.980531726810191
9565,sarod,5.978421079697222
868,baste,5.977625039634066
6541,lunes,5.977073353540568
6461,loser,5.976596354220884
4497,goels,5.976383155472326
2961,domes,5.976055938345402
1764,carls,5.97603652954018
8144,perts,5.975999541724674
6961,mines,5.975941060963842
2167,codes,5.974232810306891
3568,fades,5.974171948584702
6279,liens,5.972973820209285
33,ables,5.972134954626904
12422,weros,5.9720516244911765
11401,times,5.9719532419282455
7530,nomes,5.971706546294912
10660,stale,5.9710601034615225
3966,fones,5.970588755620605
1699,calos,5.970500839246074
2733,delis,5.9702462271784364
9169,ribes,5.969979998319094
1232,boats,5.969841948013411
533,arise,5.969325870823791
5072,hoars,5.968910447555866
8574,proas,5.968489543236749
67,acers,5.967885883205421
2721,deils,5.967492820221903
270,alecs,5.966512532843431
4885,haros,5.9661422734915845
1826,ceils,5.965866093873824
10517,spare,5.965054319571413
10403,solei,5.965001055760303
6999,mites,5.964869873628327
137,aegis,5.964709644597298
1272,bolas,5.964688349710756
4963,heirs,5.964014857562931
1091,bines,5.963668901772012
4052,fries,5.963545615698772
9494,saker,5.963495279429782
1446,breis,5.963193867516047
10170,slade,5.962978367647391
6570,lutes,5.962929901010064
2633,datos,5.962696241909625
3491,etnas,5.962685014389968
11768,twaes,5.962594595443603
2625,darts,5.962522884445584
5679,kames,5.961870244413163
4225,garis,5.961600369136103
7995,parts,5.961355611194271
2592,dalis,5.961115796807107
1777,carte,5.960958552434972
9152,rhies,5.960636287623721
9867,share,5.9605673487111694
11423,tiros,5.960356691955876
1778,carts,5.960154472053896
7417,nerts,5.959930512304347
6865,merls,5.9594550041419305
7152,moues,5.9582557516251
8138,perns,5.957887244821859
9163,riads,5.957100212785265
10402,soled,5.957020669927569
6310,limes,5.956198956672405
2714,degas,5.955929031272106
7402,nelis,5.955807284876726
6651,makes,5.955345739511104
7775,orals,5.954563684910931
8924,ratel,5.952087416074099
3265,earst,5.951506455570907
1121,bites,5.951371655850897
12071,veals,5.951181216466554
6699,manse,5.951041886849692
2811,dials,5.950215397922404
9630,scare,5.949824241659145
6164,leafs,5.949619282970312
3551,eyras,5.94931769402204
8066,pebas,5.949192133318763
11468,tokes,5.949189451768987
7316,nails,5.949130184799643
6456,loris,5.949057983173839
7028,modes,5.9487449388626485
9246,roast,5.947980778814873
5707,karos,5.94777928905661
921,beaus,5.947077395289878
2992,dopes,5.94699276986971
6106,lased,5.946345133206262
3008,dorse,5.946217249586977
3596,fames,5.94574068950835
5474,janes,5.944670565033352
10373,socle,5.944072364484722
4563,gorse,5.943953611968597
6157,lazes,5.943676390565515
9561,sarin,5.943167473620033
7070,monas,5.942980400084438
4483,goals,5.942870705583923
8520,praos,5.942380801574017
11369,tices,5.94225872892198
7999,paseo,5.941374161494765
2832,diels,5.941303029090825
4485,goats,5.941273130729655
9517,salto,5.941231725803222
12266,wades,5.94055278714409
2008,ciels,5.9402264038611134
6418,lokes,5.939690273530915
8412,pomes,5.938547289064338
10395,solan,5.937360591709137
549,arose,5.937278553351124
6118,later,5.936855249502467
9050,regos,5.936289971136475
7012,moans,5.936005035010725
10398,solde,5.935855353657254
11167,taxes,5.935603443654289
8469,poser,5.935217142745655
5413,iotas,5.934147052206958
909,beams,5.934046132860926
6248,levas,5.933914806364231
7910,pails,5.933711729114101
781,bakes,5.933706856214262
9602,sawer,5.93369232335033
2212,comes,5.933108568173806
12741,yeans,5.932943275849018
9581,sauce,5.932424634353007
6722,marls,5.931824176310089
10058,sired,5.931646754914709
10202,slier,5.931407200320691
6343,lipes,5.930438611813822
2404,crias,5.9302084593916495
9263,roils,5.928791045444509
11130,tased,5.928462247990899
10072,sitar,5.927783025637601
8052,peags,5.927505376516244
4930,heads,5.927318260794617
2452,crues,5.927288738531692
9748,segar,5.926800530301124
6732,marts,5.926685629862029
10665,stane,5.925466939086394
4173,gairs,5.925337443453313
2623,darns,5.92521202450532
3621,faros,5.924517510139296
10741,stoae,5.924316661105851
7972,paren,5.924174865720894
1353,botas,5.923763042179662
8207,piets,5.92360428774108
8451,porae,5.922893844095635
1245,bodes,5.922798811184187
7925,palis,5.922418943412902
6149,laxes,5.921353164297494
10445,sorda,5.921147535272239
9353,roves,5.919232445780931
9329,rotis,5.918922769380091
12643,wries,5.918638146709703
9853,shale,5.918572250952037
9213,riots,5.918485716801194
4974,helos,5.918077724803524
10508,spale,5.917970639379151
10499,spaer,5.9177972452358745
9575,satem,5.9177111221782965
1765,carns,5.917602643696979
6180,least,5.91740903755463
11051,tajes,5.917258759882998
10522,spate,5.916191557525717
2834,diets,5.915975503214167
9469,safer,5.915102699887493
11263,tesla,5.914680546492932
559,arsed,5.914614145723053
8053,peaks,5.914330095475061
6417,loirs,5.913804858524964
4214,gaols,5.913472223153509
12310,wames,5.912903101446167
141,aesir,5.912284524400119
26,abers,5.912030208641962
9811,seron,5.911578595098665
9183,riems,5.91146377290943
8388,poise,5.911183034502964
6376,loams,5.910856576877249
3082,drats,5.910529764605931
4819,hairs,5.910048757821484
655,auris,5.908920012272704
6093,lards,5.908871895678927
897,bayes,5.908764525273448
2757,denis,5.907698411914287
8112,penis,5.907639402534233
9618,scale,5.907638894240029
8923,rated,5.907263842667946
8026,pause,5.906570574832228
8881,ramis,5.905170930573138
2303,cosie,5.905087104123328
8523,prats,5.90506363606153
852,basen,5.904736426953016
2270,copes,5.904560130689911
4391,gites,5.904536522049478
12166,vires,5.904398367239132
6422,lomas,5.904277334545284
5752,keirs,5.903909267008499
4844,halse,5.903481045164304
3177,dules,5.903442569552814
30,abies,5.902523358505735
6640,mails,5.902014552197194
10858,suite,5.901989555996327
166,agers,5.901729003670624
10175,slake,5.901585867557543
2763,derat,5.901200412720091
3560,faces,5.90091648509854
6698,manos,5.900680036464455
4997,herls,5.90020616493767
10889,surat,5.899551579560574
6086,lants,5.898805041319289
11460,toils,5.898451431971809
331,altos,5.8984374186291
2771,derns,5.898367620167989
6091,lapse,5.898273776441915
3778,files,5.897075595506708
9783,senor,5.896998189032126
9112,resay,5.895721568758104
6051,laids,5.895512287697587
5164,horse,5.895479800169963
1673,cafes,5.89525358547033
2631,dater,5.894365958989257
9766,selah,5.894317418498001
7369,naves,5.893842298133111
7630,oaves,5.893598022922789
561,arsey,5.893582008183474
1803,cause,5.893272101231868
8088,peins,5.893194088587023
7110,morae,5.893124565087792
9548,santo,5.892843358526949
5918,koels,5.892577938829538
1763,carle,5.891651431728512
2887,ditas,5.891644998104116
1150,blase,5.891638445590531
9793,sepal,5.891046288499038
9406,rumes,5.890803136625401
1756,cared,5.890412365012414
9058,reiks,5.890323343794545
11382,tiges,5.890239034009319
2305,coste,5.890005201211007
7623,oared,5.889248339731272
11660,trois,5.889205760313024
9532,samey,5.888914297459182
7973,pareo,5.888248343055069
3898,floes,5.888181383873106
9511,salon,5.888033396493901
9345,rouse,5.88795451033112
8935,rauns,5.88758595794441
6661,malis,5.887496606061181
12220,voles,5.886703851242524
8658,pules,5.885605345651251
2936,doges,5.885275454740377
10026,silen,5.883383317889882
10415,sonce,5.883350233468661
8638,puers,5.8833166855084125
3594,false,5.883099012192489
11033,tacos,5.883025739676537
7362,natis,5.88152297648496
8934,ratus,5.881390575353921
7971,pared,5.881362821908208
9488,saint,5.881174304297349
7922,paler,5.880907344486849
6498,lowes,5.880820040430731
10368,sober,5.880629659258161
6237,lerps,5.880152713344883
3760,fiers,5.879902156689811
8593,prose,5.879828332725026
9265,roins,5.87975110416064
7557,noser,5.879514345253317
4895,haste,5.879174258589615
7105,mopes,5.879100196935632
353,amens,5.878667293917688
1112,birse,5.878299539411062
3000,doris,5.878057597838101
11123,tarps,5.877990753023679
2917,dobes,5.877910469053015
8852,raiks,5.877477313902973
1346,bosie,5.877201608574493
767,bails,5.876493689407718
11256,terms,5.876464575996447
12403,weirs,5.875965041370817
7985,parle,5.875614026972304
4882,harls,5.875435519599617
2170,coeds,5.875318485660115
10383,soger,5.87529246290732
6460,losen,5.874456185690052
10512,spane,5.874322538500812
9315,rosed,5.874117286097436
8031,paves,5.873791005130433
4804,haems,5.873272084187882
12887,zeals,5.872815475113433
8878,ramet,5.872675655193319
6379,loast,5.872168624002037
11822,tyres,5.872026569564138
9211,rinse,5.871401788962344
226,aired,5.87122534839258
11454,togas,5.871175018479326
771,baits,5.871021086068814
7522,noise,5.8707911885314426
906,beaks,5.870597148121154
5932,kolas,5.870330139215823
9797,septa,5.869900927865305
3210,duras,5.869634771493959
10348,snore,5.8683276303653225
10770,store,5.867939180814143
982,benis,5.867873203746025
1791,cater,5.8676551966692285
9385,rudes,5.867535462073135
9809,serin,5.867471537290357
11555,touse,5.86746694269829
9794,sepia,5.867041158679227
11647,trios,5.867020344274963
8013,pater,5.866772997325799
4962,heils,5.86639272320662
5824,kiers,5.866369196569737
6886,metis,5.86631176862319
7551,noris,5.866192617642142
9593,saver,5.866192090878974
11735,tunas,5.864881711140506
4935,heaps,5.864808818780605
4890,harts,5.864757324982831
4828,hakes,5.8645154911566015
7741,oners,5.864193531305501
10416,sonde,5.863806976087704
11585,trads,5.862345533773353
12936,zoeas,5.862037299101396
6820,meins,5.861946957078833
1720,caner,5.861328860654952
840,barns,5.861269686607191
8286,pitas,5.861052003753618
7132,moste,5.860948841356656
7911,pains,5.860765534896923
4865,hanse,5.860490254016132
11994,ursae,5.860112523393386
8540,presa,5.859262652981646
2301,coset,5.858564638657402
7456,nides,5.858354346755425
3937,foals,5.8582103654607085
6588,lyres,5.858033685588407
1002,besat,5.857578327560882
7924,palet,5.857398592162936
11277,texas,5.857017976204699
1424,brats,5.856520130859827
12520,wiles,5.856395402326363
10688,stear,5.856335840711305
5000,herns,5.85625683029822
5501,jeats,5.856081412149127
8242,pinas,5.856007179602161
3193,dunes,5.855768430930598
1808,caves,5.855442983583214
4843,halos,5.855099926762575
7208,mules,5.85415819671594
12017,vades,5.85317020886447
8192,pians,5.8521301633560165
11077,talus,5.85187664114649
3015,doser,5.851773055648563
1497,brose,5.851412615730542
957,beins,5.851209910700999
2849,dimes,5.850629901830658
3583,fairs,5.850291622542965
1783,cased,5.850062659168737
10182,slart,5.849908427086638
11703,tuans,5.849860579709713
5843,kines,5.84908369028289
7692,ogres,5.8490457255830455
8853,raile,5.848587370248942
9553,sapor,5.848409627748124
2007,cides,5.84777785394458
10440,sopra,5.847608911531455
9830,sewar,5.847077417561865
6721,marle,5.846830396805752
1682,cains,5.845374693864518
11083,tamis,5.844825821348342
4289,geits,5.844639692889957
7819,ouens,5.844204270245481
6917,miens,5.84397712327993
11184,teary,5.843587623764113
3798,fines,5.843176350875736
7724,olpes,5.842886021324584
6486,louse,5.842478491863405
787,baler,5.842258710513733
9522,salve,5.8421224522814175
27,abets,5.8419317413773
10925,sware,5.841688248768388
10025,siled,5.8412384950623855
2377,crate,5.840208212488558
10735,stire,5.838832964767366
4815,hails,5.837741822282127
4684,grues,5.837389763187967
12618,worse,5.837366016506039
4175,gaits,5.837097739709189
9448,sabed,5.836921800443907
11972,urase,5.836290576254545
3153,duars,5.8360309920483
2748,demos,5.836011106196695
829,bared,5.83429999500402
9330,rotls,5.834198797878132
2658,dazes,5.833519630724319
11386,tikes,5.832963026656483
5863,kites,5.831994275472761
2642,daurs,5.831478493982557
5769,kenos,5.83141627050714
6868,mesal,5.831184712983453
2370,crans,5.830792190846535
12345,waste,5.8302097897539245
4884,harns,5.830044897374587
3007,dorsa,5.829642287232816
6693,manis,5.829453495612537
12233,votes,5.829451785108804
6281,lieus,5.829283341258163
12900,zetas,5.829114539149644
646,aunts,5.829028088252847
3410,enols,5.8285208638771
3882,flies,5.828376466253518
79,acmes,5.828325609954729
7373,nazes,5.82821044217796
3315,eidos,5.82800483606354
11080,tamer,5.827821341235001
1852,cesta,5.827798394055018
7521,noirs,5.827169569341119
6750,mater,5.826817018359051
5500,jeans,5.826700292409838
11248,terai,5.826600255226806
10366,soave,5.826508085185331
9792,sepad,5.826312404462392
8522,prate,5.825912193559226
6294,likes,5.825717507895244
8846,ragis,5.825569904809144
7628,oater,5.82546116437567
9287,ronts,5.825288534879754
3264,earnt,5.825030758822497
9605,sayer,5.824971446354594
6642,mains,5.824767113571905
10752,stole,5.82459539712408
10225,slope,5.824285227894158
2417,crise,5.8242045469553005
6117,laten,5.82416574493134
6735,mased,5.823321135954125
565,artel,5.823133777508309
5116,homes,5.822508859261392
8569,prise,5.82229468720587
271,alefs,5.82209318868499
12275,wages,5.8219320299685045
6492,loves,5.821886436168144
9070,relay,5.821258854726858
9219,risen,5.821022153525318
6955,minas,5.820790631137209
657,autos,5.820581396077428
2538,cutes,5.820363701281647
1833,celts,5.820020817398314
1448,brens,5.81915816668208
11598,traps,5.819139651386048
6458,losed,5.819105339388267
917,beast,5.818630366467908
4356,gilas,5.818506133117703
8888,rands,5.818357223213253
8103,pelts,5.8179979205863015
5914,koans,5.817996806218669
6100,larks,5.817919368284968
10535,spear,5.816049700405726
11126,tarsi,5.815925094194533
8060,peart,5.8155314112655
9883,shear,5.815450850302828
9731,sedan,5.81526905272742
3741,fiars,5.815259653799686
2818,dices,5.815117897022677
10605,spore,5.814413266993172
2786,devas,5.814208659535241
8377,poems,5.814008665510509
315,alods,5.813101692408482
851,based,5.813035067509976
5583,joles,5.812781481746045
11422,tirls,5.811968747299864
3588,fakes,5.81168036669174
6521,ludes,5.811672890365752
11108,tapis,5.811221145246583
2595,dalts,5.8108409180484415
11408,tinea,5.810692321855882
643,aulos,5.81057103183798
7015,mobes,5.810032023582458
5711,karts,5.809260543661141
6539,lunas,5.80851682007825
11592,trams,5.808144757447521
2694,decos,5.808004110295654
3453,erics,5.807639655458851
7231,muras,5.8070798561578805
2184,coirs,5.806347306267458
8855,raine,5.806282880951232
12897,zeros,5.8062401691783645
7786,orfes,5.806154242677216
6050,laics,5.805546303476298
9374,rubes,5.805100446161544
9665,score,5.805015622773007
6469,lotsa,5.804915104583326
6849,meous,5.804619322522634
8822,rabis,5.804611512823096
6116,lated,5.8044389301263175
10887,sural,5.8042424050392905
2671,deaws,5.803475560491781
8392,pokes,5.803265279222119
536,arled,5.8032526963269015
6040,lader,5.803173500651615
1052,bides,5.802503683078268
5693,kaons,5.80205409425031
3448,ergos,5.802044475866068
10265,smear,5.801830995622771
9954,shore,5.801418241009141
7585,noyes,5.801398098165003
2764,deray,5.801225685236211
11104,taper,5.801112798798442
9262,roids,5.800822395846272
11540,tosed,5.800526130581086
3619,farls,5.800304587260443
7528,nomas,5.800086185784582
2187,cokes,5.79989938379082
10289,smore,5.799558566848208
12534,wines,5.79925461572411
4425,gleis,5.799223015697821
10463,souce,5.798778592865386
5783,kesar,5.798663523395013
2162,codas,5.798597525644168
12696,yages,5.798588106445755
3320,eilds,5.797873749798156
665,avers,5.797733009842203
11490,toner,5.797684825208062
4722,gules,5.797577716715996
9236,rives,5.797325645345998
8870,rakis,5.797210923588666
12285,wairs,5.7967733663445165
9560,sargo,5.796172839801039
2146,coate,5.796126245104089
9062,reist,5.795623386606878
7913,paire,5.795541052841229
410,anils,5.795378916168378
10914,swale,5.794839107025564
6843,mensa,5.794284632655235
11043,taigs,5.793887416180707
706,axles,5.793731915625923
7268,mutes,5.793600335893086
3438,epris,5.793369689212979
2113,close,5.792978091133173
603,aster,5.792417344660218
6177,leary,5.79225914230902
5153,hopes,5.791887699147848
9119,resit,5.791814441719863
9586,sault,5.791791284076938
10650,stade,5.791654531639162
1473,brise,5.7915468912117385
2524,curse,5.791290943433058
3165,duels,5.790989358341297
12044,vapes,5.790928354943503
12562,wites,5.790733890850562
6833,melts,5.790393725568464
12738,yeads,5.790327727357437
9054,reifs,5.7898395639059546
2130,clues,5.789680820250892
